"","Fire_ID","mtbs_cast_id","modis_id","n","mtbs_acres","mtbs_hectares","mtbs_year","modis_ha","modis_acres","west_or_east"
"9562","LA3101309299920101214","LA3101309299920101214","NA",0,3105.01306362466,1256.55923204844,2010,NA,NA,"e"
"9563","LA3101509319620100420","LA3101509319620100420","NA",0,934.099337788992,378.018102499995,2010,NA,NA,"e"
"9564","LA3102809288920100426","LA3102809288920100426","201004476",1,847.680691028728,343.045577044344,2010,235.8059,582.6890685,"e"
"9565","LA3103309292520101001","LA3103309292520101001","201004475",1,1145.98201289434,463.764321939067,2010,192.9321,476.7456015,"e"
"9566","LA3103509317020100125","LA3103509317020100125","NA",0,3253.03738682887,1316.46278996547,2010,NA,NA,"e"
"9567","LA3103609257220100119","LA3103609257220100119","NA",0,1580.67309339684,639.678264683288,2010,NA,NA,"e"
"9568","LA3104209299220100420","LA3104209299220100420","201004473",1,1456.97445580502,589.619001848379,2010,257.2428,635.660802,"e"
"9569","LA3104209313020100426","LA3104209313020100426","NA",0,1993.50939385992,806.747856353873,2010,NA,NA,"e"
"9570","LA3104209313020100426","LA3104209313020100426_13231","201004471",1,1492.4979193079,603.994894994145,2010,85.7476,211.886934,"e"
"9571","LA3105809316020101118","LA3105809316020101118","NA",0,2077.06673620043,840.562448361041,2010,NA,NA,"e"
"9572","LA3109009253620100305","LA3109009253620100305","NA",0,1883.69184084035,762.306091614042,2010,NA,NA,"e"
"9573","LA3109109305620100105","LA3109109305620100105","201004453",1,1524.00751913111,616.746428641412,2010,85.7476,211.886934,"e"
"9574","LA3109209297720100208","LA3109209297720100208","201004454",1,1807.21645579819,731.357477508374,2010,107.1845,264.8586675,"e"
"9575","LA3110709258820100422","LA3110709258820100422","NA",0,1232.45291290825,498.757993620813,2010,NA,NA,"e"
"9576","LA3113009256720100314","LA3113009256720100314","201004440",1,1663.33874980969,673.13200275473,2010,385.8642,953.491203,"e"
"9577","LA3113109261620100416","LA3113109261620100416","NA",0,1186.5372792008,480.176521579245,2010,NA,NA,"e"
"9578","LA3115409253920100128","LA3115409253920100128","201004430",1,2108.43294418298,853.255953157064,2010,514.4856,1271.321604,"e"
"9579","LA3115609263520100416","LA3115609263520100416","NA",0,741.607096991118,300.118944810171,2010,NA,NA,"e"
"9580","LA3119909261720100312","LA3119909261720100312","201004404",1,2008.92509177841,812.986392920718,2010,364.4273,900.5194695,"e"
"9581","LA3120109256020100306","LA3120109256020100306","201004404",1,1423.0605740658,575.894485937883,2010,342.9904,847.547736,"e"
"9582","LA3120309269520100124","LA3120309269520100124","NA",0,1375.8150883563,556.774839732084,2010,NA,NA,"e"
"9583","LA3122009265920100127","LA3122009265920100127","NA",0,1882.40784077777,761.78647314561,2010,NA,NA,"e"
"9584","LA3123109259420100225","LA3123109259420100225","201004404",1,1627.55411416835,658.650416571605,2010,557.3594,1377.265071,"e"
"9585","LA3123709263420100416","LA3123709263420100416","201004404",1,1112.2796114257,450.125389400022,2010,85.7476,211.886934,"e"
"9586","LA3123709263420100416","LA3123709263420100416_13287","NA",0,601.36289238532,243.363901778891,2010,NA,NA,"e"
"9587","LA3124509259620100416","LA3124509259620100416","201004404",1,798.507046171532,323.145629394317,2010,107.1845,264.8586675,"e"
"9588","LA3124709267020100223","LA3124709267020100223","NA",0,1052.54771088882,425.952650178181,2010,NA,NA,"e"
"9589","LA3126409259220100216","LA3126409259220100216","NA",0,1076.78408062378,435.760800262502,2010,NA,NA,"e"
"9590","LA3126809276920100220","LA3126809276920100220","201004395",1,713.704184045198,288.826991396517,2010,150.0583,370.8021345,"e"
"9591","LA3132509278720100223","LA3132509278720100223","NA",0,586.078324031254,237.178431676309,2010,NA,NA,"e"
"9592","LA3143209314920100307","LA3143209314920100307","NA",0,1107.09138102334,448.025778649123,2010,NA,NA,"e"
"9593","LA3143809237220100311","LA3143809237220100311","201004334",1,2892.05817906284,1170.37910310122,2010,42.8738,105.943467,"e"
"9594","LA3144709321920100413","LA3144709321920100413","201004330",1,2415.99328435086,977.721704807964,2010,150.0583,370.8021345,"e"
"9595","LA3145009314520100126","LA3145009314520100126","NA",0,1241.74678653907,502.519105884432,2010,NA,NA,"e"
"9596","LA3145009314520100126","LA3145009314520100126_13322","201004326",1,1556.38774196001,629.8502923282,2010,107.1845,264.8586675,"e"
"9597","LA3146309255920100323","LA3146309255920100323","NA",0,2029.93378404543,821.488343051186,2010,NA,NA,"e"
"9598","LA3146509302420100122","LA3146509302420100122","NA",0,2620.63927017964,1060.53932828508,2010,NA,NA,"e"
"9599","LA3146709300720100419","LA3146709300720100419","201004317",1,718.15123519119,290.626656344259,2010,21.4369,52.9717335,"e"
"9600","LA3148409299920100219","LA3148409299920100219","201004308 201004317",2,1300.23796472012,526.189740574448,2010,407.3011,1006.4629365,"e"
"9601","LA3149109317220100307","LA3149109317220100307","NA",0,681.492072422655,275.791160173368,2010,NA,NA,"e"
"9602","LA3150409301420101013","LA3150409301420101013","201004308 201004317",2,3696.459773704,1495.91018117047,2010,1114.7188,2754.530142,"e"
"9603","LA3152109308120100106","LA3152109308120100106","NA",0,3119.5030183054,1262.42313212002,2010,NA,NA,"e"
"9604","LA3154909252620100128","LA3154909252620100128","NA",0,831.929245813593,336.671167823637,2010,NA,NA,"e"
"9605","LA3155309247020100319","LA3155309247020100319","NA",0,1047.57665030969,423.94092528821,2010,NA,NA,"e"
"9606","LA3158509251020100323","LA3158509251020100323","NA",0,66.5236554425122,26.9212759119015,2010,NA,NA,"e"
"9607","LA3158509251020100323","LA3158509251020100323_13354","NA",0,848.466761954585,343.363689934271,2010,NA,NA,"e"
"9608","LA3159909257620100323","LA3159909257620100323","NA",0,747.342492683887,302.439986383757,2010,NA,NA,"e"
"9609","LA3169509202320101001","LA3169509202320101001","NA",0,691.241082257379,279.736460260722,2010,NA,NA,"e"
"9610","LA3173009253220100113","LA3173009253220100113","NA",0,1107.76611793846,448.298836083188,2010,NA,NA,"e"
"9611","LA3174109244120100316","LA3174109244120100316","NA",0,1305.807088533,528.443494036383,2010,NA,NA,"e"
"9612","LA3174909252520100414","LA3174909252520100414","NA",0,1972.17895696822,798.115700272507,2010,NA,NA,"e"
"9613","LA3178809289220100315","LA3178809289220100315","201004244",1,1253.57780147046,507.306966911718,2010,107.1845,264.8586675,"e"
"9614","LA3179009251520100208","LA3179009251520100208","NA",0,1255.74345525156,508.183379408637,2010,NA,NA,"e"
"9615","LA3181109250220100128","LA3181109250220100128","NA",0,722.991912726413,292.585616877312,2010,NA,NA,"e"
"9616","LA3181609256120100307","LA3181609256120100307","NA",0,1606.58068726029,650.162737882662,2010,NA,NA,"e"
"9617","LA3185409279120100325","LA3185409279120100325","NA",0,1368.83085165721,553.94840811224,2010,NA,NA,"e"
"9618","LA3186709285920100324","LA3186709285920100324","NA",0,832.063722683951,336.725588899969,2010,NA,NA,"e"
"9619","LA3188609283520100220","LA3188609283520100220","NA",0,919.436748517736,372.084339408827,2010,NA,NA,"e"
"9620","LA3190209277620100220","LA3190209277620100220","NA",0,2854.10255286346,1155.01894469553,2010,NA,NA,"e"
"9621","LA3190409286820100315","LA3190409286820100315","NA",0,1003.3358433575,406.037234298854,2010,NA,NA,"e"
"9622","LA3190709279620100517","LA3190709279620100517","NA",0,1399.82546667602,566.491533969563,2010,NA,NA,"e"
"9623","LA3192709286220100315","LA3192709286220100315","NA",0,855.971089148292,346.400595551845,2010,NA,NA,"e"
"9624","LA3192709286220100315","LA3192709286220100315_13402","NA",0,81.9646634864337,33.1700551640809,2010,NA,NA,"e"
"9625","LA3193709281320100313","LA3193709281320100313","NA",0,1187.48671063674,480.560744386549,2010,NA,NA,"e"
"9626","LA3202809282520100125","LA3202809282520100125","NA",0,2903.79157997023,1175.1274609765,2010,NA,NA,"e"
"9627","LA3204509294720100324","LA3204509294720100324","NA",0,1056.11014363676,427.394321329395,2010,NA,NA,"e"
"9628","LA3209509285020100203","LA3209509285020100203","NA",0,551.301574743342,223.104724260937,2010,NA,NA,"e"
"9629","LA3211009288220100518","LA3211009288220100518","NA",0,1433.86469132352,580.266774558296,2010,NA,NA,"e"
"9630","LA3214109288220100115","LA3214109288220100115","NA",0,1542.45576653227,624.212199352202,2010,NA,NA,"e"
"9631","MI4443808373520100418","MI4443808373520100418","NA",0,1074.15682756848,434.697584419629,2010,NA,NA,"e"
"9632","MI4455308443820100518","MI4455308443820100518","201000828",1,7461.97062383288,3019.76445332756,2010,1886.4472,4661.512548,"e"
"9633","MI4462908487520100518","MI4462908487520100518","NA",0,1199.60291006262,485.464015945785,2010,NA,NA,"e"
"9634","MN4545509370120100409","MN4545509370120100409","NA",0,2037.24211621779,824.445931980403,2010,NA,NA,"e"
"9635","MN4552509368720100426","MN4552509368720100426","NA",0,587.543626170438,237.771420785534,2010,NA,NA,"e"
"9636","MN4716209301420100423","MN4716209301420100423","NA",0,580.364133331226,234.865971493155,2010,NA,NA,"e"
"9637","MN4716509416120100321","MN4716509416120100321","201000284",1,329.625825843015,133.395372611128,2010,85.7476,211.886934,"e"
"9638","MN4716509416120100321","MN4716509416120100321_13656","201000284",1,854.315021991999,345.730406270354,2010,64.3107,158.9152005,"e"
"9639","MN4716509416120100321","MN4716509416120100321_13657","201000284",1,682.739006364215,276.29577845481,2010,300.1166,741.604269,"e"
"9640","MN4736709589520100520","MN4736709589520100520","201000232 201000253",2,885.738289246046,358.44700222667,2010,257.2428,635.660802,"e"
"9641","MN4740309593520100427","MN4740309593520100427","201000232",1,919.165643821139,371.97462679172,2010,150.0583,370.8021345,"e"
"9642","MN4745509600520100331","MN4745509600520100331","201000232",1,1266.67117919904,512.60569008177,2010,278.6797,688.6325355,"e"
"9643","MN4765309633520100405","MN4765309633520100405","NA",0,825.549827588513,334.089498535436,2010,NA,NA,"e"
"9644","MN4766609583820100405","MN4766609583820100405","NA",0,670.234294009361,271.235280662489,2010,NA,NA,"e"
"9645","MN4803809055720101018","MN4803809055720101018","NA",0,1140.32171130031,461.473669990616,2010,NA,NA,"e"
"9646","MN4806009119220101014","MN4806009119220101014","NA",0,2537.48992979401,1026.88984947151,2010,NA,NA,"e"
"9647","MN4806009119220101014","MN4806009119220101014_13750","NA",0,492.250437495039,199.207481269729,2010,NA,NA,"e"
"9648","MN4831609593420101018","MN4831609593420101018","NA",0,1467.26788755656,593.784622550069,2010,NA,NA,"e"
"9649","MN4832009603520100331","MN4832009603520100331","201000123",1,1420.50419710918,574.859952749254,2010,42.8738,105.943467,"e"
"9650","MN4833309598620100825","MN4833309598620100825","NA",0,232.516666268112,94.0965328059696,2010,NA,NA,"e"
"9651","MN4833309598620100825","MN4833309598620100825_13840","NA",0,40.0787860520563,16.2193741511077,2010,NA,NA,"e"
"9652","MN4833309598620100825","MN4833309598620100825_13841","NA",0,93.6131136485374,37.8840345549311,2010,NA,NA,"e"
"9653","MN4833309598620100825","MN4833309598620100825_13842","NA",0,84.4588480873337,34.1794198986161,2010,NA,NA,"e"
"9654","MN4833309598620100825","MN4833309598620100825_13843","NA",0,9.25350977968427,3.74477752726078,2010,NA,NA,"e"
"9655","MN4833309598620100825","MN4833309598620100825_13844","NA",0,771.305324358066,312.137439099483,2010,NA,NA,"e"
"9656","MN4833709583720100519","MN4833709583720100519","NA",0,3848.15887010205,1557.30087298606,2010,NA,NA,"e"
"9657","MN4884709655620100428","MN4884709655620100428","NA",0,1373.89453684359,555.99761700082,2010,NA,NA,"e"
"9658","MO3658409281820100227","MO3658409281820100227","201002409 201002410",2,875.654311781075,354.366145006512,2010,42.8738,105.943467,"e"
"9659","MO3671609281520100306","MO3671609281520100306","NA",0,156.653710726501,63.3957611174241,2010,NA,NA,"e"
"9660","MO3671609281520100306","MO3671609281520100306_14017","201002329",1,6242.29240269067,2526.1762147275,2010,857.476,2118.86934,"e"
"9661","MO3684009305720101104","MO3684009305720101104","NA",0,665.408143848929,269.28219917295,2010,NA,NA,"e"
"9662","MO3689809055920100412","MO3689809055920100412","NA",0,433.125252427828,175.280272069505,2010,NA,NA,"e"
"9663","MO3689809055920100412","MO3689809055920100412_14036","NA",0,291.055302350479,117.786373104082,2010,NA,NA,"e"
"9664","MO3689809055920100412","MO3689809055920100412_14037","201002252",1,5350.50982424529,2165.28316566014,2010,150.0583,370.8021345,"e"
"9665","MO3692409098620100318","MO3692409098620100318","201002256",1,1648.37120222417,667.07482691865,2010,171.4952,423.773868,"e"
"9666","MO3712109119420100324","MO3712109119420100324","NA",0,897.356961955698,363.148931061849,2010,NA,NA,"e"
"9667","MO3718109115820100305","MO3718109115820100305","NA",0,1235.97162466451,500.181971443656,2010,NA,NA,"e"
"9668","MO3760609240620100304","MO3760609240620100304","NA",0,609.234950429805,246.549623387248,2010,NA,NA,"e"
"9669","MO3771309093820100409","MO3771309093820100409","201002036",1,2649.68817121114,1072.29504847822,2010,21.4369,52.9717335,"e"
"9670","MO3777309095820100306","MO3777309095820100306","201002012",1,1573.56645401881,636.802298258568,2010,64.3107,158.9152005,"e"
"9671","MO3791509290620100331","MO3791509290620100331","201001963",1,2421.73710331437,980.046155171914,2010,428.738,1059.43467,"e"
"9672","MO3791509290620100331","MO3791509290620100331_14226","NA",0,242.133897099208,97.9885036092896,2010,NA,NA,"e"
"9673","MO3791509290620100331","MO3791509290620100331_14227","201001948",1,2100.28394120392,849.958155461689,2010,150.0583,370.8021345,"e"
"9674","MO3830509211520100306","MO3830509211520100306","NA",0,89.7048275706331,36.3024009669088,2010,NA,NA,"e"
"9675","MO3830509211520100306","MO3830509211520100306_14269","201001853",1,598.83189507651,242.339639410422,2010,85.7476,211.886934,"e"
"9676","MO3830509211520100306","MO3830509211520100306_14270","NA",0,422.96241530251,171.167501349399,2010,NA,NA,"e"
"9677","MS3044908868620100422","MS3044908868620100422","NA",0,755.02381769398,305.548520762846,2010,NA,NA,"e"
"9678","MS3045808875620100402","MS3045808875620100402","201004759",1,566.786814641076,229.371403580885,2010,235.8059,582.6890685,"e"
"9679","MS3047108878220100402","MS3047108878220100402","201004759",1,1750.35200261523,708.345157702212,2010,493.0487,1218.3498705,"e"
"9680","MS3058208896920100130","MS3058208896920100130","201004703",1,3729.38558520528,1509.23483764271,2010,21.4369,52.9717335,"e"
"9681","MS3060808893720100130","MS3060808893720100130","NA",0,868.726114243217,351.562391721337,2010,NA,NA,"e"
"9682","MS3061408885220100331","MS3061408885220100331","201004671 201004699",2,5700.95538784637,2307.10402091905,2010,1672.0782,4131.795213,"e"
"9683","MS3061708889320100331","MS3061708889320100331","201004671 201004686",2,1256.05451941616,508.309263113403,2010,214.369,529.717335,"e"
"9684","MS3062508893720100331","MS3062508893720100331","201004685",1,948.282717710803,383.757935672097,2010,21.4369,52.9717335,"e"
"9685","MS3066408902920100525","MS3066408902920100525","201004648 201004678",2,4868.81457613001,1970.34723506971,2010,385.8642,953.491203,"e"
"9686","MS3067508886020100120","MS3067508886020100120","201004630 201004624 201004671",3,7154.61705103536,2895.38237779743,2010,1607.7675,3972.8800125,"e"
"9687","MS3067508900220100130","MS3067508900220100130","201004644",1,3430.75332853456,1388.38216764814,2010,578.7963,1430.2368045,"e"
"9688","MS3067508912620100331","MS3067508912620100331","NA",0,1035.85577193851,419.19763512381,2010,NA,NA,"e"
"9689","MS3068808926720100120","MS3068808926720100120","201004643",1,840.334772377596,340.072777345981,2010,85.7476,211.886934,"e"
"9690","MS3070808884720100303","MS3070808884720100303","201004624",1,2139.79339639223,865.947128664952,2010,600.2332,1483.208538,"e"
"9691","MS3071108892520100130","MS3071108892520100130","NA",0,1761.93113952602,713.031086903238,2010,NA,NA,"e"
"9692","MS3071908925420100209","MS3071908925420100209","NA",0,2487.92813391652,1006.83282204823,2010,NA,NA,"e"
"9693","MS3075208886120100303","MS3075208886120100303","201004609",1,3106.20334078676,1257.04092205299,2010,42.8738,105.943467,"e"
"9694","MS3080308894520100331","MS3080308894520100331","201004585",1,2030.89693098768,821.878116349173,2010,21.4369,52.9717335,"e"
"9695","MS3081308888220100331","MS3081308888220100331","NA",0,4497.88212291529,1820.23559656689,2010,NA,NA,"e"
"9696","MS3084308894020100303","MS3084308894020100303","NA",0,1355.98191700316,548.748607940487,2010,NA,NA,"e"
"9697","MS3091208899420100331","MS3091208899420100331","201004536",1,2241.8438829536,907.245660553905,2010,107.1845,264.8586675,"e"
"9698","MS3092208889820100303","MS3092208889820100303","201004526",1,1665.57606693792,674.037416495317,2010,557.3594,1377.265071,"e"
"9699","MS3093208930620100303","MS3093208930620100303","NA",0,1667.03210673179,674.626657251386,2010,NA,NA,"e"
